record_type,employee_id,date_id,year,quarter,month,region_id,region_name,region_type,labor_market_code,department_id,department_name,role_id,job_role,job_level,role_family,occupation_group,role_criticality,age_band,gender,education_level,marital_status,distance_from_home_band,monthly_income,annualized_income,salary_band,years_at_company,years_in_current_role,years_since_last_promotion,overtime_flag,training_times_last_year,job_satisfaction,environment_satisfaction,work_life_balance,performance_rating,attrition_flag,estimated_replacement_cost,attrition_probability,risk_band,main_risk_driver,recommended_action,model_version,attrition_risk_rate_flag,unemployment_rate,wage_index,labor_demand_index,external_pressure_score,role_criticality_score,retention_priority_index
employee_month,1792,202401,2024,1,1,us_national,United States,country,US,2,Research & Development,7,Research Scientist,1,Technology,Computer and Mathematical,high,40-49,Male,2,Divorced,0-5,2342,28104,Low,5,3,2,1,2,2,3,2,3,1,33724.8,0.65,Medium Risk,Overtime and work-life balance,Review workload and manager allocation,baseline_v1,0,2.7,1.1,1.08,0.44,1.0,0.657
employee_month,1794,202401,2024,1,1,us_national,United States,country,US,1,Human Resources,2,Human Resources,1,,,,30-39,Male,2,Divorced,6-10,4071,48852,Low,10,0,4,0,4,2,3,2,3,0,39081.6,0.6,Medium Risk,Career progression,Prioritize career progression review,baseline_v1,0,3.3333333333333335,1.0633333333333335,1.0466666666666666,0.5433333333333333,0.6,0.583
employee_month,1797,202401,2024,1,1,us_national,United States,country,US,3,Sales,8,Sales Executive,1,Sales,Sales Occupations,high,30-39,Male,3,Single,11+,5813,69756,Mid,10,7,7,1,2,4,3,3,3,1,83707.2,0.5,Medium Risk,Career progression,Prioritize career progression review,baseline_v1,0,4.2,1.03,1.01,0.62,1.0,0.636
employee_month,1798,202401,2024,1,1,us_national,United States,country,US,2,Research & Development,7,Research Scientist,1,Technology,Computer and Mathematical,high,30-39,Male,4,Married,6-10,3143,37716,Low,10,8,7,0,1,1,4,3,3,0,45259.2,0.4,Medium Risk,Career progression,Prioritize career progression review,baseline_v1,0,2.7,1.1,1.08,0.44,1.0,0.532
employee_month,1799,202401,2024,1,1,us_national,United States,country,US,2,Research & Development,7,Research Scientist,1,Technology,Computer and Mathematical,high,18-29,Male,3,Married,0-5,2044,24528,Low,5,3,0,0,6,4,3,4,3,0,29433.6,0.25,Low Risk,Mixed workforce factors,Monitor and discuss retention plan,baseline_v1,0,2.7,1.1,1.08,0.44,1.0,0.457
employee_month,1800,202401,2024,1,1,us_national,United States,country,US,2,Research & Development,6,Research Director,1,,,,30-39,Male,1,Single,6-10,13464,161568,High,4,3,2,0,3,3,3,3,4,0,129254.4,0.15,Low Risk,Mixed workforce factors,Monitor and discuss retention plan,baseline_v1,0,3.3333333333333335,1.0633333333333335,1.0466666666666666,0.5433333333333333,0.6,0.358
employee_month,1801,202401,2024,1,1,us_national,United States,country,US,3,Sales,8,Sales Executive,1,Sales,Sales Occupations,high,40-49,Male,2,Single,11+,7991,95892,High,2,2,2,0,3,2,2,3,3,0,115070.4,0.15,Low Risk,Mixed workforce factors,Monitor and discuss retention plan,baseline_v1,0,4.2,1.03,1.01,0.62,1.0,0.461
employee_month,1802,202401,2024,1,1,us_national,United States,country,US,2,Research & Development,3,Laboratory Technician,1,Healthcare,Healthcare Practitioners,medium,40-49,Female,2,Married,0-5,3377,40524,Low,4,3,0,0,5,1,3,2,3,0,32419.2,0.45,Medium Risk,Mixed workforce factors,Monitor and discuss retention plan,baseline_v1,0,3.1,1.06,1.05,0.57,0.6,0.516
employee_month,1803,202401,2024,1,1,us_national,United States,country,US,2,Research & Development,1,Healthcare Representative,1,,,,40-49,Male,3,Married,11+,5538,66456,Mid,0,0,0,0,2,1,2,2,3,0,53164.8,0.35,Low Risk,Mixed workforce factors,Monitor and discuss retention plan,baseline_v1,0,3.3333333333333335,1.0633333333333335,1.0466666666666666,0.5433333333333333,0.6,0.458
employee_month,1804,202401,2024,1,1,us_national,United States,country,US,2,Research & Development,5,Manufacturing Director,1,,,,30-39,Male,2,Divorced,0-5,5762,69144,Mid,7,7,1,0,6,4,2,3,3,0,55315.2,0.15,Low Risk,Mixed workforce factors,Monitor and discuss retention plan,baseline_v1,0,3.3333333333333335,1.0633333333333335,1.0466666666666666,0.5433333333333333,0.6,0.358
employee_month,1805,202401,2024,1,1,us_national,United States,country,US,1,Human Resources,2,Human Resources,1,,,,30-39,Male,3,Divorced,0-5,2592,31104,Low,11,10,3,0,3,2,1,3,3,0,24883.2,0.4,Medium Risk,Career progression,Prioritize career progression review,baseline_v1,0,3.3333333333333335,1.0633333333333335,1.0466666666666666,0.5433333333333333,0.6,0.483
employee_month,1807,202401,2024,1,1,us_national,United States,country,US,2,Research & Development,3,Laboratory Technician,1,Healthcare,Healthcare Practitioners,medium,30-39,Male,4,Married,6-10,5346,64152,Mid,7,1,0,0,3,1,4,2,3,1,51321.6,0.35,Low Risk,Mixed workforce factors,Monitor and discuss retention plan,baseline_v1,0,3.1,1.06,1.05,0.57,0.6,0.466
employee_month,1809,202401,2024,1,1,us_national,United States,country,US,2,Research & Development,5,Manufacturing Director,1,,,,30-39,Male,4,Single,6-10,4213,50556,Low,10,3,0,0,4,1,4,1,3,1,40444.8,0.45,Medium Risk,Mixed workforce factors,Monitor and discuss retention plan,baseline_v1,0,3.3333333333333335,1.0633333333333335,1.0466666666666666,0.5433333333333333,0.6,0.508
employee_month,1812,202401,2024,1,1,us_national,United States,country,US,3,Sales,8,Sales Executive,1,Sales,Sales Occupations,high,30-39,Male,3,Divorced,11+,4127,49524,Low,2,1,2,0,6,4,3,3,3,0,59428.8,0.25,Low Risk,Mixed workforce factors,Monitor and discuss retention plan,baseline_v1,0,4.2,1.03,1.01,0.62,1.0,0.511
employee_month,1813,202401,2024,1,1,us_national,United States,country,US,2,Research & Development,7,Research Scientist,1,Technology,Computer and Mathematical,high,40-49,Male,3,Single,6-10,2438,29256,Low,3,2,1,0,2,3,1,2,3,0,35107.2,0.45,Medium Risk,Mixed workforce factors,Monitor and discuss retention plan,baseline_v1,0,2.7,1.1,1.08,0.44,1.0,0.557
employee_month,1814,202401,2024,1,1,us_national,United States,country,US,2,Research & Development,1,Healthcare Representative,1,,,,40-49,Male,3,Single,0-5,6870,82440,High,3,2,1,0,3,2,2,1,3,0,65952.0,0.35,Low Risk,Mixed workforce factors,Monitor and discuss retention plan,baseline_v1,0,3.3333333333333335,1.0633333333333335,1.0466666666666666,0.5433333333333333,0.6,0.458
employee_month,1815,202401,2024,1,1,us_national,United States,country,US,3,Sales,8,Sales Executive,1,Sales,Sales Occupations,high,40-49,Female,1,Divorced,0-5,10447,125364,High,22,14,13,1,3,3,3,4,3,0,150436.8,0.5,Medium Risk,Career progression,Prioritize career progression review,baseline_v1,0,4.2,1.03,1.01,0.62,1.0,0.636
employee_month,1816,202401,2024,1,1,us_national,United States,country,US,2,Research & Development,5,Manufacturing Director,1,,,,30-39,Female,3,Single,6-10,9667,116004,High,7,7,0,0,3,3,1,3,3,0,92803.2,0.15,Low Risk,Mixed workforce factors,Monitor and discuss retention plan,baseline_v1,0,3.3333333333333335,1.0633333333333335,1.0466666666666666,0.5433333333333333,0.6,0.358
employee_month,1818,202401,2024,1,1,us_national,United States,country,US,1,Human Resources,2,Human Resources,1,,,,18-29,Female,2,Married,11+,2148,25776,Low,5,1,1,1,3,2,4,3,3,1,20620.8,0.45,Medium Risk,Mixed workforce factors,Monitor and discuss retention plan,baseline_v1,0,3.3333333333333335,1.0633333333333335,1.0466666666666666,0.5433333333333333,0.6,0.508
employee_month,1821,202401,2024,1,1,us_national,United States,country,US,2,Research & Development,1,Healthcare Representative,1,,,,40-49,Female,2,Married,11+,8926,107112,High,9,7,3,0,2,2,4,4,4,1,85689.6,0.3,Low Risk,Career progression,Prioritize career progression review,baseline_v1,0,3.3333333333333335,1.0633333333333335,1.0466666666666666,0.5433333333333333,0.6,0.433
employee_month,1822,202401,2024,1,1,us_national,United States,country,US,2,Research & Development,1,Healthcare Representative,1,,,,40-49,Female,3,Divorced,0-5,6513,78156,High,5,3,0,0,3,4,3,3,3,0,62524.8,0.15,Low Risk,Mixed workforce factors,Monitor and discuss retention plan,baseline_v1,0,3.3333333333333335,1.0633333333333335,1.0466666666666666,0.5433333333333333,0.6,0.358
employee_month,1823,202401,2024,1,1,us_national,United States,country,US,3,Sales,8,Sales Executive,1,Sales,Sales Occupations,high,30-39,Male,2,Married,6-10,6799,81588,High,10,8,4,0,5,3,2,3,4,0,97905.6,0.3,Low Risk,Career progression,Prioritize career progression review,baseline_v1,0,4.2,1.03,1.01,0.62,1.0,0.536
employee_month,1824,202401,2024,1,1,us_national,United States,country,US,3,Sales,4,Manager,1,,,,50+,Male,3,Divorced,0-5,16291,195492,High,16,9,14,0,0,2,2,2,4,0,156393.6,0.5,Medium Risk,Career progression,Prioritize career progression review,baseline_v1,0,3.3333333333333335,1.0633333333333335,1.0466666666666666,0.5433333333333333,0.6,0.533
employee_month,1826,202401,2024,1,1,us_national,United States,country,US,2,Research & Development,3,Laboratory Technician,1,Healthcare,Healthcare Practitioners,medium,30-39,Male,4,Married,11+,2705,32460,Low,5,4,0,0,2,3,2,4,3,0,25968.0,0.25,Low Risk,Mixed workforce factors,Monitor and discuss retention plan,baseline_v1,0,3.1,1.06,1.05,0.57,0.6,0.416
employee_month,1827,202401,2024,1,1,us_national,United States,country,US,2,Research & Development,5,Manufacturing Director,1,,,,40-49,Female,3,Divorced,0-5,10333,123996,High,22,11,14,1,4,2,3,3,3,0,99196.8,0.5,Medium Risk,Career progression,Prioritize career progression review,baseline_v1,0,3.3333333333333335,1.0633333333333335,1.0466666666666666,0.5433333333333333,0.6,0.533
employee_month,1829,202401,2024,1,1,us_national,United States,country,US,2,Research & Development,1,Healthcare Representative,1,,,,40-49,Female,3,Divorced,11+,4448,53376,Low,7,4,7,0,3,1,2,3,3,0,42700.8,0.4,Medium Risk,Career progression,Prioritize career progression review,baseline_v1,0,3.3333333333333335,1.0633333333333335,1.0466666666666666,0.5433333333333333,0.6,0.483
employee_month,1830,202401,2024,1,1,us_national,United States,country,US,2,Research & Development,7,Research Scientist,1,Technology,Computer and Mathematical,high,50+,Female,4,Married,6-10,6854,82248,High,7,1,1,0,2,4,4,2,3,0,98697.6,0.35,Low Risk,Mixed workforce factors,Monitor and discuss retention plan,baseline_v1,0,2.7,1.1,1.08,0.44,1.0,0.507
employee_month,1833,202401,2024,1,1,us_national,United States,country,US,3,Sales,8,Sales Executive,1,Sales,Sales Occupations,high,30-39,Female,4,Married,6-10,9637,115644,High,3,2,2,0,3,1,1,3,3,0,138772.8,0.15,Low Risk,Mixed workforce factors,Monitor and discuss retention plan,baseline_v1,0,4.2,1.03,1.01,0.62,1.0,0.461
employee_month,1834,202401,2024,1,1,us_national,United States,country,US,2,Research & Development,7,Research Scientist,1,Technology,Computer and Mathematical,high,18-29,Female,3,Married,0-5,3591,43092,Low,3,2,1,0,3,1,3,3,4,0,51710.4,0.25,Low Risk,Mixed workforce factors,Monitor and discuss retention plan,baseline_v1,0,2.7,1.1,1.08,0.44,1.0,0.457
employee_month,1835,202401,2024,1,1,us_national,United States,country,US,3,Sales,9,Sales Representative,1,,,,30-39,Female,4,Married,0-5,5405,64860,Mid,4,2,0,1,4,4,2,2,4,0,51888.0,0.55,Medium Risk,Overtime and work-life balance,Review workload and manager allocation,baseline_v1,0,3.3333333333333335,1.0633333333333335,1.0466666666666666,0.5433333333333333,0.6,0.558
employee_month,1836,202401,2024,1,1,us_national,United States,country,US,3,Sales,8,Sales Executive,1,Sales,Sales Occupations,high,18-29,Male,3,Single,6-10,4684,56208,Mid,5,3,1,0,4,4,3,3,3,0,67449.6,0.25,Low Risk,Mixed workforce factors,Monitor and discuss retention plan,baseline_v1,0,4.2,1.03,1.01,0.62,1.0,0.511
employee_month,1837,202401,2024,1,1,us_national,United States,country,US,2,Research & Development,6,Research Director,1,,,,50+,Male,4,Married,11+,15787,189444,High,2,2,2,1,3,3,1,3,3,0,151555.2,0.35,Low Risk,Mixed workforce factors,Monitor and discuss retention plan,baseline_v1,0,3.3333333333333335,1.0633333333333335,1.0466666666666666,0.5433333333333333,0.6,0.458
employee_month,1839,202401,2024,1,1,us_national,United States,country,US,2,Research & Development,7,Research Scientist,1,Technology,Computer and Mathematical,high,18-29,Female,3,Single,11+,1514,18168,Low,0,0,0,0,4,3,2,1,3,0,21801.6,0.45,Medium Risk,Mixed workforce factors,Monitor and discuss retention plan,baseline_v1,0,2.7,1.1,1.08,0.44,1.0,0.557
employee_month,1842,202401,2024,1,1,us_national,United States,country,US,1,Human Resources,2,Human Resources,1,,,,30-39,Male,5,Married,11+,2956,35472,Low,1,0,0,0,4,1,4,3,3,1,28377.6,0.25,Low Risk,Mixed workforce factors,Monitor and discuss retention plan,baseline_v1,0,3.3333333333333335,1.0633333333333335,1.0466666666666666,0.5433333333333333,0.6,0.408
employee_month,1844,202401,2024,1,1,us_national,United States,country,US,1,Human Resources,2,Human Resources,1,,,,18-29,Male,3,Divorced,11+,2335,28020,Low,2,2,2,1,3,1,1,3,3,1,22416.0,0.45,Medium Risk,Mixed workforce factors,Monitor and discuss retention plan,baseline_v1,0,3.3333333333333335,1.0633333333333335,1.0466666666666666,0.5433333333333333,0.6,0.508
employee_month,1845,202401,2024,1,1,us_national,United States,country,US,3,Sales,8,Sales Executive,1,Sales,Sales Occupations,high,40-49,Female,4,Married,0-5,5154,61848,Mid,8,7,5,0,3,3,3,4,4,0,74217.6,0.3,Low Risk,Career progression,Prioritize career progression review,baseline_v1,0,4.2,1.03,1.01,0.62,1.0,0.536
employee_month,1847,202401,2024,1,1,us_national,United States,country,US,2,Research & Development,7,Research Scientist,1,Technology,Computer and Mathematical,high,30-39,Female,4,Married,0-5,6962,83544,High,1,0,0,1,2,2,4,3,4,0,100252.8,0.35,Low Risk,Mixed workforce factors,Monitor and discuss retention plan,baseline_v1,0,2.7,1.1,1.08,0.44,1.0,0.507
employee_month,1849,202401,2024,1,1,us_national,United States,country,US,3,Sales,8,Sales Executive,1,Sales,Sales Occupations,high,40-49,Male,4,Married,0-5,5675,68100,Mid,7,7,7,0,5,4,1,3,4,0,81720.0,0.3,Low Risk,Career progression,Prioritize career progression review,baseline_v1,0,4.2,1.03,1.01,0.62,1.0,0.536
employee_month,1850,202401,2024,1,1,us_national,United States,country,US,2,Research & Development,3,Laboratory Technician,1,Healthcare,Healthcare Practitioners,medium,18-29,Female,2,Single,0-5,2379,28548,Low,5,4,0,1,3,4,4,2,3,0,22838.4,0.65,Medium Risk,Overtime and work-life balance,Review workload and manager allocation,baseline_v1,0,3.1,1.06,1.05,0.57,0.6,0.616
employee_month,1852,202401,2024,1,1,us_national,United States,country,US,2,Research & Development,3,Laboratory Technician,1,Healthcare,Healthcare Practitioners,medium,18-29,Male,1,Married,11+,3812,45744,Low,11,8,3,0,3,4,4,4,3,0,36595.2,0.4,Medium Risk,Career progression,Prioritize career progression review,baseline_v1,0,3.1,1.06,1.05,0.57,0.6,0.491
employee_month,1853,202401,2024,1,1,us_national,United States,country,US,3,Sales,8,Sales Executive,1,Sales,Sales Occupations,high,30-39,Male,4,Single,6-10,4648,55776,Mid,0,0,0,0,2,4,4,4,3,0,66931.2,0.25,Low Risk,Mixed workforce factors,Monitor and discuss retention plan,baseline_v1,0,4.2,1.03,1.01,0.62,1.0,0.511
employee_month,1854,202401,2024,1,1,us_national,United States,country,US,2,Research & Development,7,Research Scientist,1,Technology,Computer and Mathematical,high,40-49,Male,4,Married,6-10,2936,35232,Low,6,3,3,0,1,3,3,2,4,0,42278.4,0.6,Medium Risk,Career progression,Prioritize career progression review,baseline_v1,0,2.7,1.1,1.08,0.44,1.0,0.632
employee_month,1856,202401,2024,1,1,us_national,United States,country,US,2,Research & Development,3,Laboratory Technician,1,Healthcare,Healthcare Practitioners,medium,40-49,Female,4,Single,6-10,2105,25260,Low,2,2,2,0,2,3,2,3,3,0,20208.0,0.25,Low Risk,Mixed workforce factors,Monitor and discuss retention plan,baseline_v1,0,3.1,1.06,1.05,0.57,0.6,0.416
employee_month,1857,202401,2024,1,1,us_national,United States,country,US,2,Research & Development,5,Manufacturing Director,1,,,,40-49,Male,2,Divorced,0-5,8578,102936,High,9,8,4,0,4,4,4,2,3,0,82348.8,0.5,Medium Risk,Career progression,Prioritize career progression review,baseline_v1,0,3.3333333333333335,1.0633333333333335,1.0466666666666666,0.5433333333333333,0.6,0.533
employee_month,1858,202401,2024,1,1,us_national,United States,country,US,1,Human Resources,2,Human Resources,1,,,,18-29,Male,2,Divorced,0-5,2706,32472,Low,3,2,2,0,2,4,3,3,3,0,25977.6,0.25,Low Risk,Mixed workforce factors,Monitor and discuss retention plan,baseline_v1,0,3.3333333333333335,1.0633333333333335,1.0466666666666666,0.5433333333333333,0.6,0.408
employee_month,1859,202401,2024,1,1,us_national,United States,country,US,2,Research & Development,1,Healthcare Representative,1,,,,18-29,Male,1,Divorced,11+,6384,76608,Mid,7,0,1,0,3,3,4,3,3,0,61286.4,0.15,Low Risk,Mixed workforce factors,Monitor and discuss retention plan,baseline_v1,0,3.3333333333333335,1.0633333333333335,1.0466666666666666,0.5433333333333333,0.6,0.358
employee_month,1860,202401,2024,1,1,us_national,United States,country,US,2,Research & Development,3,Laboratory Technician,1,Healthcare,Healthcare Practitioners,medium,40-49,Male,3,Single,6-10,3968,47616,Low,0,0,0,0,3,3,4,3,3,0,38092.8,0.25,Low Risk,Mixed workforce factors,Monitor and discuss retention plan,baseline_v1,0,3.1,1.06,1.05,0.57,0.6,0.416
employee_month,1862,202401,2024,1,1,us_national,United States,country,US,3,Sales,8,Sales Executive,1,Sales,Sales Occupations,high,30-39,Male,4,Single,0-5,9907,118884,High,2,2,2,1,3,2,3,2,3,1,142660.8,0.55,Medium Risk,Overtime and work-life balance,Review workload and manager allocation,baseline_v1,0,4.2,1.03,1.01,0.62,1.0,0.661
employee_month,1863,202401,2024,1,1,us_national,United States,country,US,3,Sales,8,Sales Executive,1,Sales,Sales Occupations,high,40-49,Female,3,Divorced,0-5,13225,158700,High,19,17,2,0,5,1,1,3,3,0,190440.0,0.15,Low Risk,Mixed workforce factors,Monitor and discuss retention plan,baseline_v1,0,4.2,1.03,1.01,0.62,1.0,0.461
employee_month,1864,202401,2024,1,1,us_national,United States,country,US,3,Sales,9,Sales Representative,1,,,,18-29,Female,1,Married,11+,3540,42480,Low,9,8,5,0,5,3,2,3,4,0,33984.0,0.4,Medium Risk,Career progression,Prioritize career progression review,baseline_v1,0,3.3333333333333335,1.0633333333333335,1.0466666666666666,0.5433333333333333,0.6,0.483
employee_month,1865,202401,2024,1,1,us_national,United States,country,US,1,Human Resources,2,Human Resources,1,,,,18-29,Male,1,Married,6-10,2804,33648,Low,1,0,0,0,3,2,4,3,3,0,26918.4,0.25,Low Risk,Mixed workforce factors,Monitor and discuss retention plan,baseline_v1,0,3.3333333333333335,1.0633333333333335,1.0466666666666666,0.5433333333333333,0.6,0.408
employee_month,1866,202401,2024,1,1,us_national,United States,country,US,2,Research & Development,4,Manager,1,,,,40-49,Female,3,Married,6-10,19392,232704,High,16,12,6,0,2,3,1,3,3,0,186163.2,0.3,Low Risk,Career progression,Prioritize career progression review,baseline_v1,0,3.3333333333333335,1.0633333333333335,1.0466666666666666,0.5433333333333333,0.6,0.433
employee_month,1867,202401,2024,1,1,us_national,United States,country,US,2,Research & Development,6,Research Director,1,,,,40-49,Male,3,Married,6-10,19665,235980,High,22,10,12,0,3,2,4,3,3,0,188784.0,0.3,Low Risk,Career progression,Prioritize career progression review,baseline_v1,0,3.3333333333333335,1.0633333333333335,1.0466666666666666,0.5433333333333333,0.6,0.433
employee_month,1868,202401,2024,1,1,us_national,United States,country,US,2,Research & Development,7,Research Scientist,1,Technology,Computer and Mathematical,high,18-29,Male,2,Single,11+,2439,29268,Low,1,0,1,1,3,4,4,2,4,1,35121.6,0.65,Medium Risk,Overtime and work-life balance,Review workload and manager allocation,baseline_v1,0,2.7,1.1,1.08,0.44,1.0,0.657
employee_month,1869,202401,2024,1,1,us_national,United States,country,US,3,Sales,8,Sales Executive,1,Sales,Sales Occupations,high,40-49,Female,3,Married,6-10,7314,87768,High,8,7,0,0,2,2,3,3,4,1,105321.6,0.15,Low Risk,Mixed workforce factors,Monitor and discuss retention plan,baseline_v1,0,4.2,1.03,1.01,0.62,1.0,0.461
employee_month,1870,202401,2024,1,1,us_national,United States,country,US,2,Research & Development,7,Research Scientist,1,Technology,Computer and Mathematical,high,18-29,Female,3,Married,11+,4774,57288,Mid,7,6,7,0,2,1,4,2,3,0,68745.6,0.6,Medium Risk,Career progression,Prioritize career progression review,baseline_v1,0,2.7,1.1,1.08,0.44,1.0,0.632
employee_month,1871,202401,2024,1,1,us_national,United States,country,US,2,Research & Development,7,Research Scientist,1,Technology,Computer and Mathematical,high,30-39,Male,4,Divorced,11+,3902,46824,Low,2,2,2,0,2,4,4,3,3,0,56188.8,0.25,Low Risk,Mixed workforce factors,Monitor and discuss retention plan,baseline_v1,0,2.7,1.1,1.08,0.44,1.0,0.457
employee_month,1873,202401,2024,1,1,us_national,United States,country,US,2,Research & Development,7,Research Scientist,1,Technology,Computer and Mathematical,high,50+,Male,4,Married,0-5,2662,31944,Low,5,2,0,0,2,4,2,4,4,0,38332.8,0.25,Low Risk,Mixed workforce factors,Monitor and discuss retention plan,baseline_v1,0,2.7,1.1,1.08,0.44,1.0,0.457
employee_month,1875,202401,2024,1,1,us_national,United States,country,US,3,Sales,9,Sales Representative,1,,,,18-29,Female,3,Married,0-5,2856,34272,Low,1,0,0,0,3,2,2,3,3,0,27417.6,0.25,Low Risk,Mixed workforce factors,Monitor and discuss retention plan,baseline_v1,0,3.3333333333333335,1.0633333333333335,1.0466666666666666,0.5433333333333333,0.6,0.408
employee_month,1876,202401,2024,1,1,us_national,United States,country,US,3,Sales,9,Sales Representative,1,,,,30-39,Male,3,Single,6-10,1081,12972,Low,1,0,0,0,3,4,2,2,3,1,10377.6,0.45,Medium Risk,Mixed workforce factors,Monitor and discuss retention plan,baseline_v1,0,3.3333333333333335,1.0633333333333335,1.0466666666666666,0.5433333333333333,0.6,0.508
employee_month,1878,202401,2024,1,1,us_national,United States,country,US,2,Research & Development,7,Research Scientist,1,Technology,Computer and Mathematical,high,18-29,Male,1,Single,6-10,2472,29664,Low,1,0,0,1,2,2,4,3,4,1,35596.8,0.45,Medium Risk,Mixed workforce factors,Monitor and discuss retention plan,baseline_v1,0,2.7,1.1,1.08,0.44,1.0,0.557
employee_month,1880,202401,2024,1,1,us_national,United States,country,US,3,Sales,8,Sales Executive,1,Sales,Sales Occupations,high,30-39,Female,4,Married,6-10,5673,68076,Mid,10,9,1,1,4,3,2,3,3,0,81691.2,0.35,Low Risk,Mixed workforce factors,Monitor and discuss retention plan,baseline_v1,0,4.2,1.03,1.01,0.62,1.0,0.561
employee_month,1881,202401,2024,1,1,us_national,United States,country,US,2,Research & Development,3,Laboratory Technician,1,Healthcare,Healthcare Practitioners,medium,30-39,Male,3,Divorced,11+,4197,50364,Low,10,8,0,0,2,3,2,3,3,0,40291.2,0.25,Low Risk,Mixed workforce factors,Monitor and discuss retention plan,baseline_v1,0,3.1,1.06,1.05,0.57,0.6,0.416
employee_month,1882,202401,2024,1,1,us_national,United States,country,US,3,Sales,8,Sales Executive,1,Sales,Sales Occupations,high,30-39,Male,3,Married,0-5,9713,116556,High,5,3,1,1,3,4,3,3,3,0,139867.2,0.35,Low Risk,Mixed workforce factors,Monitor and discuss retention plan,baseline_v1,0,4.2,1.03,1.01,0.62,1.0,0.561
employee_month,1883,202401,2024,1,1,us_national,United States,country,US,2,Research & Development,3,Laboratory Technician,1,Healthcare,Healthcare Practitioners,medium,18-29,Male,3,Single,6-10,2062,24744,Low,3,2,1,0,2,1,4,3,3,0,19795.2,0.25,Low Risk,Mixed workforce factors,Monitor and discuss retention plan,baseline_v1,0,3.1,1.06,1.05,0.57,0.6,0.416
employee_month,1885,202401,2024,1,1,us_national,United States,country,US,2,Research & Development,7,Research Scientist,1,Technology,Computer and Mathematical,high,30-39,Male,4,Married,6-10,4284,51408,Low,5,3,0,1,2,1,4,3,4,0,61689.6,0.45,Medium Risk,Mixed workforce factors,Monitor and discuss retention plan,baseline_v1,0,2.7,1.1,1.08,0.44,1.0,0.557
employee_month,1886,202401,2024,1,1,us_national,United States,country,US,2,Research & Development,5,Manufacturing Director,1,,,,30-39,Female,2,Married,11+,4788,57456,Mid,3,2,0,1,2,2,4,3,3,0,45964.8,0.45,Medium Risk,Mixed workforce factors,Monitor and discuss retention plan,baseline_v1,0,3.3333333333333335,1.0633333333333335,1.0466666666666666,0.5433333333333333,0.6,0.508
employee_month,1888,202401,2024,1,1,us_national,United States,country,US,2,Research & Development,5,Manufacturing Director,1,,,,40-49,Female,2,Married,11+,5906,70872,Mid,9,8,3,0,2,4,2,2,3,0,56697.6,0.5,Medium Risk,Career progression,Prioritize career progression review,baseline_v1,0,3.3333333333333335,1.0633333333333335,1.0466666666666666,0.5433333333333333,0.6,0.533
employee_month,1890,202401,2024,1,1,us_national,United States,country,US,1,Human Resources,2,Human Resources,1,,,,30-39,Male,1,Single,0-5,3886,46632,Low,10,1,0,0,2,4,2,2,4,0,37305.6,0.45,Medium Risk,Mixed workforce factors,Monitor and discuss retention plan,baseline_v1,0,3.3333333333333335,1.0633333333333335,1.0466666666666666,0.5433333333333333,0.6,0.508
employee_month,1892,202401,2024,1,1,us_national,United States,country,US,2,Research & Development,4,Manager,1,,,,40-49,Male,4,Divorced,0-5,16823,201876,High,19,7,11,0,3,1,1,3,3,0,161500.8,0.3,Low Risk,Career progression,Prioritize career progression review,baseline_v1,0,3.3333333333333335,1.0633333333333335,1.0466666666666666,0.5433333333333333,0.6,0.433
employee_month,1893,202401,2024,1,1,us_national,United States,country,US,2,Research & Development,7,Research Scientist,1,Technology,Computer and Mathematical,high,18-29,Female,2,Married,0-5,2933,35196,Low,1,0,1,1,3,3,2,2,3,0,42235.2,0.65,Medium Risk,Overtime and work-life balance,Review workload and manager allocation,baseline_v1,0,2.7,1.1,1.08,0.44,1.0,0.657
employee_month,1898,202401,2024,1,1,us_national,United States,country,US,3,Sales,8,Sales Executive,1,Sales,Sales Occupations,high,18-29,Female,2,Single,0-5,6500,78000,High,8,7,0,0,5,3,1,2,3,0,93600.0,0.35,Low Risk,Mixed workforce factors,Monitor and discuss retention plan,baseline_v1,0,4.2,1.03,1.01,0.62,1.0,0.561
employee_month,1900,202401,2024,1,1,us_national,United States,country,US,2,Research & Development,4,Manager,1,,,,40-49,Female,3,Divorced,11+,17174,206088,High,22,17,4,0,3,4,4,3,3,0,164870.4,0.3,Low Risk,Career progression,Prioritize career progression review,baseline_v1,0,3.3333333333333335,1.0633333333333335,1.0466666666666666,0.5433333333333333,0.6,0.433
employee_month,1903,202401,2024,1,1,us_national,United States,country,US,2,Research & Development,1,Healthcare Representative,1,,,,40-49,Male,4,Married,0-5,5033,60396,Mid,2,0,2,0,5,1,2,3,3,0,48316.8,0.15,Low Risk,Mixed workforce factors,Monitor and discuss retention plan,baseline_v1,0,3.3333333333333335,1.0633333333333335,1.0466666666666666,0.5433333333333333,0.6,0.358
employee_month,1905,202401,2024,1,1,us_national,United States,country,US,2,Research & Development,7,Research Scientist,1,Technology,Computer and Mathematical,high,30-39,Male,4,Married,11+,2307,27684,Low,5,2,3,1,2,1,4,3,4,1,33220.8,0.6,Medium Risk,Career progression,Prioritize career progression review,baseline_v1,0,2.7,1.1,1.08,0.44,1.0,0.632
